Year,Month,Jurisdiction,Covid_Deaths,Total_Deaths,Pneumonia_Deaths,Influenza_Deaths,Pneumonia_Influenza_Deaths,Pneumonia_Influenza_Covid
2020,7,Louisiana,1556.0,9280.0,1124.0,0.0,1124.0,2014.0
2020,7,Maine,198.0,3261.0,187.0,0.0,187.0,271.0
2020,7,Maryland,568.0,9557.0,622.0,2.0,624.0,982.0
2020,7,Massachusetts,496.0,10671.0,594.0,4.0,602.0,843.0
2020,7,Michigan,497.0,15390.0,774.0,0.0,774.0,1002.0
2020,7,Minnesota,458.0,8530.0,544.0,0.0,547.0,846.0
2020,7,Mississippi,1302.0,7209.0,1080.0,0.0,1082.0,1696.0
2020,7,Missouri,562.0,11124.0,622.0,2.0,625.0,992.0
2020,7,Montana,214.0,2267.0,231.0,0.0,231.0,267.0
2020,7,Nebraska,300.0,3832.0,281.0,0.0,281.0,405.0
2020,7,Nevada,765.0,6534.0,764.0,0.0,764.0,1017.0
2020,7,New Hampshire,180.0,2732.0,127.0,0.0,127.0,211.0
2020,7,New Jersey,638.0,11028.0,830.0,0.0,832.0,1260.0
2020,7,New Mexico,345.0,4745.0,316.0,0.0,317.0,426.0
2020,7,New York,1183.0,23134.0,1834.0,16.0,1841.0,2466.0
2020,7,North Carolina,1450.0,16308.0,1432.0,0.0,1434.0,2343.0
2020,7,North Dakota,220.0,1346.0,165.0,0.0,165.0,192.0
2020,7,Ohio,1398.0,20270.0,1504.0,12.0,1511.0,2302.0
2020,7,Oklahoma,589.0,7856.0,671.0,2.0,674.0,996.0
2020,7,Oregon,342.0,7784.0,408.0,0.0,412.0,593.0
2020,7,Pennsylvania,854.0,20700.0,1240.0,0.0,1246.0,1950.0
2020,7,Rhode Island,303.0,2020.0,182.0,0.0,182.0,270.0
2020,7,South Carolina,1982.0,11271.0,1424.0,0.0,1426.0,2634.0
2020,7,South Dakota,290.0,1825.0,221.0,0.0,221.0,278.0
2020,7,Tennessee,1034.0,12770.0,1212.0,8.0,1218.0,1700.0
2020,7,Texas,13885.0,48048.0,9738.0,108.0,9792.0,16443.0
2020,7,Utah,314.0,4105.0,270.0,0.0,273.0,482.0
2020,7,Vermont,18.0,981.0,30.0,0.0,30.0,44.0
2020,7,Virginia,1206.0,13781.0,1249.0,0.0,1265.0,1903.0
2020,7,Washington,548.0,10193.0,707.0,4.0,713.0,1018.0
2020,7,West Virginia,421.0,5345.0,354.0,0.0,354.0,411.0
2020,7,Wisconsin,449.0,9171.0,434.0,0.0,436.0,672.0
2020,7,Wyoming,128.0,1089.0,110.0,0.0,110.0,180.0
2020,8,Alabama,2168.0,13686.0,1326.0,0.0,1328.0,2724.0
2020,8,Alaska,196.0,1319.0,130.0,0.0,130.0,214.0
2020,8,Arizona,1860.0,14544.0,1622.0,0.0,1624.0,2420.0
2020,8,Arkansas,934.0,8780.0,824.0,0.0,826.0,1334.0
2020,8,California,8561.0,61290.0,8296.0,14.0,8319.0,12090.0
2020,8,Colorado,489.0,9601.0,545.0,2.0,546.0,652.0
2020,8,Connecticut,896.0,8321.0,452.0,0.0,457.0,707.0
2020,8,Delaware,336.0,2594.0,217.0,0.0,217.0,322.0
2020,8,Florida,10160.0,51892.0,8088.0,60.0,8110.0,12694.0
2020,8,Georgia,4078.0,21606.0,2814.0,2.0,2819.0,5167.0
2020,8,Hawaii,275.0,3081.0,288.0,0.0,288.0,428.0
2020,8,Idaho,544.0,4612.0,376.0,0.0,376.0,648.0
2020,8,Illinois,1190.0,22220.0,1707.0,0.0,1709.0,2424.0
2020,8,Indiana,876.0,13188.0,1050.0,0.0,1050.0,1494.0
2020,8,Iowa,675.0,8913.0,580.0,0.0,583.0,976.0
2020,8,Kansas,592.0,7356.0,586.0,0.0,591.0,763.0
2020,8,Kentucky,775.0,10934.0,1011.0,2.0,1016.0,1420.0
2020,8,Louisiana,1888.0,11584.0,1426.0,0.0,1426.0,2292.0
2020,8,Maine,220.0,4079.0,208.0,0.0,208.0,286.0
2020,8,Maryland,682.0,10364.0,828.0,0.0,830.0,1318.0
2020,8,Massachusetts,546.0,12536.0,808.0,0.0,818.0,917.0
2020,8,Michigan,799.0,19630.0,1273.0,0.0,1274.0,1619.0
2020,8,Minnesota,596.0,10771.0,795.0,2.0,801.0,1142.0
2020,8,Mississippi,1762.0,9585.0,1411.0,0.0,1419.0,2259.0
2020,8,Missouri,1068.0,14091.0,1072.0,7.0,1081.0,1738.0
2020,8,Montana,314.0,2809.0,233.0,0.0,233.0,315.0
2020,8,Nebraska,387.0,4617.0,374.0,0.0,374.0,611.0
2020,8,Nevada,982.0,7510.0,1050.0,0.0,1050.0,1278.0
2020,8,New Hampshire,200.0,3104.0,152.0,0.0,152.0,220.0
2020,8,New Jersey,780.0,15324.0,782.0,0.0,782.0,988.0
2020,8,New Mexico,425.0,5858.0,407.0,0.0,411.0,384.0
2020,8,New York,1761.0,30327.0,1932.0,8.0,1937.0,2426.0
2020,8,North Carolina,2044.0,21018.0,2217.0,8.0,2224.0,3441.0
2020,8,North Dakota,276.0,1746.0,216.0,0.0,216.0,271.0
2020,8,Ohio,1758.0,25614.0,2020.0,12.0,2030.0,3140.0
2020,8,Oklahoma,933.0,8692.0,1002.0,2.0,1006.0,1609.0
2020,8,Oregon,490.0,10729.0,487.0,0.0,492.0,625.0
2020,8,Pennsylvania,1210.0,25938.0,1326.0,0.0,1326.0,2066.0
2020,8,Rhode Island,360.0,2523.0,252.0,0.0,252.0,330.0
2020,8,South Carolina,2303.0,12934.0,1649.0,0.0,1651.0,2998.0
2020,8,South Dakota,377.0,2425.0,275.0,0.0,266.0,331.0
2020,8,Tennessee,1624.0,16618.0,1606.0,4.0,1608.0,2548.0
2020,8,Texas,11214.0,52524.0,8911.0,81.0,8959.0,14194.0
2020,8,Utah,334.0,5084.0,323.0,0.0,328.0,463.0
2020,8,Vermont,6.0,1268.0,33.0,0.0,33.0,48.0
2020,8,Virginia,1839.0,18384.0,1556.0,0.0,1567.0,2498.0
2020,8,Washington,690.0,11884.0,766.0,2.0,768.0,1100.0
2020,8,West Virginia,453.0,6778.0,558.0,0.0,558.0,710.0
2020,8,Wisconsin,708.0,12159.0,657.0,2.0,662.0,874.0
2020,8,Wyoming,160.0,1348.0,154.0,0.0,154.0,242.0
2020,9,Alabama,1091.0,9654.0,894.0,0.0,894.0,1642.0
2020,9,Alaska,154.0,1053.0,100.0,0.0,100.0,192.0
2020,9,Arizona,527.0,9970.0,746.0,0.0,746.0,992.0
2020,9,Arkansas,798.0,7283.0,744.0,0.0,746.0,1185.0
2020,9,California,3848.0,45642.0,5178.0,0.0,5199.0,7074.0
2020,9,Colorado,313.0,7975.0,479.0,0.0,479.0,622.0
2020,9,Connecticut,499.0,6932.0,390.0,0.0,394.0,614.0
2020,9,Delaware,241.0,2171.0,199.0,0.0,199.0,274.0
2020,9,Florida,3495.0,35870.0,4156.0,20.0,4170.0,5871.0
2020,9,Georgia,1828.0,15810.0,1506.0,2.0,1508.0,2499.0
2020,9,Hawaii,264.0,2655.0,253.0,0.0,255.0,387.0
2020,9,Idaho,311.0,3486.0,186.0,0.0,186.0,401.0
2020,9,Illinois,1148.0,17760.0,1546.0,12.0,1556.0,2296.0
2020,9,Indiana,865.0,11028.0,1003.0,0.0,1004.0,1572.0
2020,9,Iowa,614.0,6239.0,549.0,0.0,553.0,843.0
2020,9,Kansas,579.0,5625.0,491.0,0.0,495.0,769.0
2020,9,Kentucky,693.0,8829.0,872.0,2.0,876.0,1306.0
2020,9,Louisiana,744.0,8226.0,836.0,0.0,838.0,1267.0
2020,9,Maine,242.0,3380.0,215.0,0.0,215.0,287.0
2020,9,Maryland,422.0,8350.0,596.0,0.0,597.0,856.0
2020,9,Massachusetts,481.0,11664.0,586.0,0.0,590.0,886.0
2020,9,Michigan,628.0,15972.0,1001.0,4.0,1004.0,1420.0
2020,9,Minnesota,600.0,8601.0,522.0,0.0,522.0,834.0
2020,9,Mississippi,804.0,6767.0,772.0,0.0,772.0,1182.0
2020,9,Missouri,1406.0,11198.0,1017.0,0.0,1018.0,1903.0
2020,9,Montana,281.0,2503.0,228.0,0.0,228.0,359.0
2020,9,Nebraska,349.0,3970.0,328.0,0.0,328.0,511.0
2020,9,Nevada,419.0,5454.0,492.0,0.0,492.0,598.0
2020,9,New Hampshire,160.0,2283.0,182.0,0.0,182.0,256.0
2020,9,New Jersey,703.0,11887.0,663.0,2.0,666.0,872.0
2020,9,New Mexico,394.0,4610.0,301.0,0.0,304.0,301.0
2020,9,New York,1525.0,24525.0,2257.0,8.0,2274.0,2934.0
2020,9,North Carolina,1654.0,16868.0,1659.0,4.0,1662.0,2533.0
2020,9,North Dakota,316.0,1582.0,226.0,0.0,226.0,408.0
2020,9,Ohio,1146.0,20466.0,1298.0,6.0,1300.0,1940.0
2020,9,Oklahoma,712.0,7935.0,830.0,2.0,833.0,1254.0
2020,9,Oregon,337.0,7825.0,385.0,0.0,389.0,598.0
2020,9,Pennsylvania,892.0,21082.0,1050.0,0.0,1050.0,1584.0
2020,9,Rhode Island,183.0,1996.0,156.0,0.0,156.0,238.0
2020,9,South Carolina,1034.0,9396.0,950.0,0.0,950.0,1533.0
2020,9,South Dakota,312.0,1996.0,227.0,0.0,227.0,381.0
2020,9,Tennessee,1186.0,12928.0,1446.0,4.0,1450.0,1990.0
2020,9,Texas,4378.0,36296.0,4386.0,72.0,4412.0,7054.0
2020,9,Utah,312.0,3664.0,275.0,0.0,279.0,353.0
2020,9,Vermont,0.0,1058.0,24.0,0.0,24.0,32.0
2020,9,Virginia,1444.0,15182.0,1138.0,0.0,1148.0,1879.0
2020,9,Washington,562.0,10689.0,750.0,2.0,756.0,952.0
2020,9,West Virginia,415.0,5349.0,437.0,0.0,437.0,601.0
2020,9,Wisconsin,583.0,9577.0,563.0,0.0,567.0,688.0
2020,9,Wyoming,144.0,1056.0,110.0,0.0,110.0,174.0
2020,10,Alabama,1088.0,9622.0,927.0,0.0,931.0,1701.0
2020,10,Alaska,146.0,1152.0,123.0,0.0,123.0,176.0
2020,10,Arizona,578.0,10082.0,702.0,0.0,702.0,928.0
2020,10,Arkansas,1150.0,6757.0,974.0,0.0,980.0,1598.0
2020,10,California,2602.0,43982.0,4547.0,42.0,4574.0,6010.0
2020,10,Colorado,582.0,7294.0,521.0,0.0,521.0,801.0
2020,10,Connecticut,526.0,7240.0,464.0,0.0,468.0,671.0
2020,10,Delaware,255.0,2268.0,192.0,0.0,192.0,299.0
2020,10,Florida,2520.0,34936.0,3641.0,10.0,3653.0,4799.0
2020,10,Georgia,1372.0,15362.0,1397.0,5.0,1404.0,2109.0
2020,10,Hawaii,171.0,2408.0,207.0,0.0,207.0,268.0
2020,10,Idaho,444.0,3628.0,312.0,0.0,318.0,469.0
2020,10,Illinois,2154.0,19288.0,2205.0,14.0,2219.0,3538.0
2020,10,Indiana,1544.0,12012.0,1336.0,0.0,1336.0,2134.0
2020,10,Iowa,976.0,7823.0,644.0,2.0,648.0,1228.0
2020,10,Kansas,886.0,6820.0,660.0,2.0,665.0,1079.0
2020,10,Kentucky,956.0,9619.0,1111.0,2.0,1115.0,1653.0
2020,10,Louisiana,738.0,7986.0,628.0,0.0,628.0,1092.0
2020,10,Maine,198.0,2994.0,206.0,0.0,206.0,298.0
2020,10,Maryland,503.0,9241.0,702.0,4.0,706.0,956.0
2020,10,Massachusetts,555.0,12107.0,689.0,4.0,693.0,962.0
2020,10,Michigan,1120.0,17302.0,1592.0,4.0,1598.0,2366.0
2020,10,Minnesota,962.0,9319.0,720.0,0.0,721.0,1390.0
2020,10,Mississippi,712.0,6636.0,752.0,0.0,752.0,1068.0
2020,10,Missouri,2035.0,12803.0,1305.0,0.0,1306.0,2612.0
2020,10,Montana,554.0,2835.0,398.0,0.0,398.0,656.0
2020,10,Nebraska,592.0,4416.0,466.0,0.0,466.0,820.0
2020,10,Nevada,336.0,5871.0,452.0,0.0,452.0,544.0
2020,10,New Hampshire,154.0,2559.0,165.0,0.0,165.0,259.0
2020,10,New Jersey,618.0,12231.0,708.0,0.0,708.0,1020.0
2020,10,New Mexico,458.0,4846.0,438.0,0.0,441.0,558.0
2020,10,New York,1529.0,28184.0,1808.0,56.0,1827.0,2454.0
2020,10,North Carolina,1840.0,17014.0,1825.0,0.0,1826.0,2757.0
2020,10,North Dakota,584.0,2007.0,390.0,0.0,390.0,657.0
2020,10,Ohio,1874.0,21410.0,1692.0,0.0,1695.0,2853.0
2020,10,Oklahoma,1295.0,8340.0,958.0,6.0,969.0,1745.0
2020,10,Oregon,411.0,7917.0,402.0,2.0,407.0,507.0
2020,10,Pennsylvania,1330.0,21800.0,1483.0,0.0,1486.0,2346.0
2020,10,Rhode Island,247.0,2036.0,202.0,0.0,202.0,344.0
2020,10,South Carolina,989.0,9853.0,848.0,0.0,850.0,1424.0
2020,10,South Dakota,538.0,2158.0,327.0,0.0,327.0,636.0
2020,10,Tennessee,1742.0,13670.0,1654.0,14.0,1662.0,2446.0
2020,10,Texas,5495.0,37944.0,5043.0,90.0,5083.0,7889.0
2020,10,Utah,364.0,4196.0,302.0,0.0,305.0,497.0
2020,10,Vermont,0.0,994.0,33.0,0.0,33.0,44.0
2020,10,Virginia,1498.0,14724.0,1385.0,0.0,1403.0,2175.0
2020,10,Washington,563.0,10087.0,664.0,2.0,668.0,870.0
2020,10,West Virginia,445.0,5529.0,479.0,0.0,479.0,593.0
2020,10,Wisconsin,1886.0,11770.0,1017.0,0.0,1018.0,2314.0
2020,10,Wyoming,225.0,1083.0,126.0,0.0,126.0,252.0
2020,11,Alabama,2061.0,14435.0,1237.0,0.0,1247.0,2706.0
2020,11,Alaska,245.0,1516.0,194.0,0.0,195.0,281.0
2020,11,Arizona,2282.0,14610.0,2088.0,0.0,2088.0,3091.0
2020,11,Arkansas,2052.0,10937.0,1252.0,0.0,1258.0,2440.0
2020,11,California,7733.0,63460.0,8317.0,35.0,8351.0,12063.0
2020,11,Colorado,2980.0,12116.0,1752.0,0.0,1752.0,3366.0
2020,11,Connecticut,1308.0,10088.0,1013.0,0.0,1019.0,1848.0
2020,11,Delaware,347.0,2724.0,294.0,0.0,294.0,445.0
2020,11,Florida,4350.0,45486.0,5478.0,55.0,5524.0,7128.0
2020,11,Georgia,2404.0,20402.0,2160.0,4.0,2166.0,3378.0
2020,11,Hawaii,220.0,2836.0,259.0,0.0,259.0,316.0
2020,11,Idaho,1047.0,5276.0,600.0,0.0,600.0,1139.0
2020,11,Illinois,8498.0,31458.0,5583.0,4.0,5591.0,10100.0
2020,11,Indiana,4776.0,18914.0,3025.0,8.0,3034.0,5557.0
2020,11,Iowa,3620.0,11946.0,1704.0,2.0,1706.0,3992.0
2020,11,Kansas,2370.0,9501.0,1402.0,2.0,1407.0,2717.0
2020,11,Kentucky,2704.0,13858.0,2029.0,4.0,2034.0,3467.0
2020,11,Louisiana,1244.0,10790.0,1159.0,0.0,1165.0,1749.0
2020,11,Maine,335.0,4563.0,323.0,0.0,346.0,635.0
2020,11,Maryland,1732.0,12391.0,1190.0,2.0,1192.0,2342.0
2020,11,Massachusetts,1408.0,16264.0,1334.0,22.0,1352.0,2174.0
2020,11,Michigan,5670.0,26058.0,3991.0,12.0,4002.0,6817.0
2020,11,Minnesota,3704.0,14632.0,1932.0,6.0,1938.0,4216.0
2020,11,Mississippi,1422.0,8523.0,1216.0,0.0,1220.0,1894.0
2020,11,Missouri,4983.0,18318.0,3015.0,3.0,3020.0,5818.0
2020,11,Montana,994.0,3874.0,591.0,0.0,591.0,1072.0
2020,11,Nebraska,1882.0,6502.0,1062.0,0.0,1064.0,2145.0
2020,11,Nevada,1428.0,8475.0,1268.0,0.0,1270.0,1726.0
2020,11,New Hampshire,331.0,3714.0,248.0,0.0,248.0,472.0
2020,11,New Jersey,2706.0,17917.0,2154.0,0.0,2156.0,3555.0
2020,11,New Mexico,2167.0,7897.0,1432.0,0.0,1435.0,2422.0
2020,11,New York,3705.0,38395.0,3314.0,40.0,3328.0,5802.0
2020,11,North Carolina,3066.0,22830.0,2583.0,18.0,2594.0,4213.0
2020,11,North Dakota,1187.0,2768.0,639.0,0.0,643.0,1258.0
2020,11,Ohio,8125.0,33550.0,4746.0,6.0,4748.0,9354.0
2020,11,Oklahoma,3368.0,13225.0,2010.0,10.0,2074.0,4194.0
2020,11,Oregon,939.0,11731.0,655.0,2.0,659.0,1176.0
2020,11,Pennsylvania,6948.0,33774.0,3990.0,33.0,4006.0,8294.0
2020,11,Rhode Island,655.0,3008.0,397.0,0.0,397.0,759.0
2020,11,South Carolina,1402.0,12802.0,1339.0,0.0,1345.0,2070.0
2020,11,South Dakota,1544.0,3975.0,712.0,0.0,716.0,1626.0
2020,11,Tennessee,3774.0,18878.0,2970.0,16.0,2986.0,4814.0
2020,11,Texas,12665.0,54176.0,9582.0,99.0,9624.0,15264.0
2020,11,Utah,1017.0,5620.0,612.0,0.0,614.0,1240.0
2020,11,Vermont,49.0,1349.0,39.0,0.0,39.0,101.0
2020,11,Virginia,2383.0,18557.0,1854.0,0.0,1875.0,3145.0
2020,11,Washington,1361.0,14456.0,1310.0,0.0,1312.0,1981.0
2020,11,West Virginia,955.0,7716.0,781.0,0.0,781.0,1218.0
2020,11,Wisconsin,5100.0,18540.0,2289.0,0.0,2290.0,5682.0
2020,11,Wyoming,486.0,1604.0,292.0,0.0,292.0,531.0
2020,12,Alabama,3574.0,14136.0,1778.0,0.0,1796.0,4104.0
2020,12,Alaska,218.0,1138.0,149.0,0.0,149.0,247.0
2020,12,Arizona,5952.0,16864.0,4595.0,0.0,4605.0,6884.0
2020,12,Arkansas,2032.0,8290.0,1322.0,0.0,1328.0,2415.0
2020,12,California,28025.0,78200.0,19675.0,63.0,19725.0,31649.0
2020,12,Colorado,2756.0,10708.0,1678.0,2.0,1680.0,3105.0
2020,12,Connecticut,2028.0,8627.0,1014.0,0.0,1015.0,2276.0
2020,12,Delaware,580.0,2778.0,353.0,0.0,355.0,662.0
2020,12,Florida,5880.0,41156.0,5864.0,45.0,5884.0,7890.0
2020,12,Georgia,3946.0,19512.0,2984.0,7.0,2994.0,4995.0
2020,12,Hawaii,175.0,2478.0,176.0,0.0,176.0,221.0
2020,12,Idaho,796.0,4059.0,503.0,0.0,507.0,888.0
2020,12,Illinois,7669.0,25866.0,4788.0,4.0,4794.0,9036.0
2020,12,Indiana,5396.0,16248.0,3357.0,6.0,3365.0,6205.0
2020,12,Iowa,2138.0,8794.0,1048.0,2.0,1052.0,2406.0
2020,12,Kansas,2514.0,8796.0,1324.0,0.0,1324.0,2767.0
2020,12,Kentucky,2924.0,13135.0,1980.0,2.0,1982.0,3516.0
2020,12,Louisiana,1964.0,9834.0,1584.0,0.0,1586.0,2588.0
2020,12,Maine,438.0,3534.0,293.0,0.0,293.0,617.0
2020,12,Maryland,2756.0,11757.0,1624.0,2.0,1628.0,3178.0
2020,12,Massachusetts,2663.0,13973.0,1686.0,8.0,1690.0,3225.0
2020,12,Michigan,5734.0,22230.0,3716.0,10.0,3722.0,6596.0
2020,12,Minnesota,3108.0,11393.0,1536.0,7.0,1546.0,3471.0
2020,12,Mississippi,2072.0,9087.0,1488.0,0.0,1492.0,2464.0
2020,12,Missouri,3916.0,14624.0,2410.0,2.0,2412.0,4446.0
2020,12,Montana,625.0,2794.0,396.0,0.0,396.0,675.0
2020,12,Nebraska,1004.0,4733.0,589.0,0.0,589.0,1142.0
2020,12,Nevada,2270.0,8384.0,2038.0,0.0,2038.0,2528.0
2020,12,New Hampshire,605.0,3096.0,221.0,0.0,223.0,679.0
2020,12,New Jersey,4546.0,18635.0,2916.0,4.0,2920.0,5216.0
2020,12,New Mexico,1906.0,6672.0,1206.0,0.0,1208.0,2102.0
2020,12,New York,8369.0,34662.0,5157.0,52.0,5182.0,10593.0
2020,12,North Carolina,4902.0,21030.0,3551.0,6.0,3556.0,5939.0
2020,12,North Dakota,462.0,1740.0,318.0,0.0,322.0,533.0
2020,12,Ohio,11054.0,32198.0,6386.0,12.0,6398.0,12331.0
2020,12,Oklahoma,3825.0,11465.0,1970.0,4.0,1974.0,4324.0
2020,12,Oregon,1048.0,9260.0,675.0,0.0,677.0,1284.0
2020,12,Pennsylvania,12140.0,35238.0,5935.0,30.0,5954.0,13382.0
2020,12,Rhode Island,958.0,3019.0,560.0,0.0,562.0,1052.0
2020,12,South Carolina,2324.0,11944.0,1663.0,0.0,1673.0,2914.0
2020,12,South Dakota,674.0,2255.0,439.0,0.0,439.0,790.0
2020,12,Tennessee,4896.0,17370.0,3352.0,14.0,3366.0,5918.0
2020,12,Texas,14239.0,49226.0,10469.0,90.0,10535.0,16835.0
2020,12,Utah,882.0,4530.0,530.0,0.0,530.0,1022.0
2020,12,Vermont,130.0,1124.0,63.0,0.0,63.0,181.0
2020,12,Virginia,3476.0,17717.0,2243.0,0.0,2256.0,4065.0
2020,12,Washington,1690.0,11774.0,1468.0,0.0,1468.0,2162.0
2020,12,West Virginia,1512.0,7199.0,955.0,0.0,955.0,1798.0
2020,12,Wisconsin,2956.0,11842.0,1374.0,2.0,1376.0,3324.0
2020,12,Wyoming,383.0,1473.0,257.0,0.0,257.0,443.0
2021,1,Alabama,5403.0,18763.0,2675.0,0.0,2693.0,6148.0
2021,1,Alaska,206.0,1400.0,141.0,0.0,141.0,219.0
2021,1,Arizona,8597.0,23755.0,6091.0,0.0,6093.0,9582.0
2021,1,Arkansas,2546.0,10635.0,1844.0,0.0,1850.0,3163.0
2021,1,California,43308.0,104202.0,30825.0,98.0,30901.0,47756.0
2021,1,Colorado,1614.0,10756.0,1122.0,2.0,1126.0,2030.0
2021,1,Connecticut,2205.0,10967.0,1066.0,0.0,1066.0,2484.0
2021,1,Delaware,756.0,3401.0,483.0,0.0,483.0,871.0
2021,1,Florida,11246.0,54890.0,10270.0,60.0,10302.0,14330.0
2021,1,Georgia,8864.0,28666.0,5829.0,5.0,5842.0,9943.0
2021,1,Hawaii,212.0,2778.0,272.0,0.0,272.0,349.0
2021,1,Idaho,663.0,4649.0,455.0,0.0,455.0,767.0
2021,1,Illinois,5295.0,27486.0,4326.0,8.0,4334.0,6761.0
2021,1,Indiana,4376.0,18386.0,3046.0,3.0,3052.0,5291.0
2021,1,Iowa,1504.0,9257.0,944.0,2.0,948.0,1881.0
2021,1,Kansas,2022.0,9024.0,1096.0,0.0,1096.0,2327.0
2021,1,Kentucky,2894.0,14001.0,2353.0,8.0,2364.0,3802.0
2021,1,Louisiana,2972.0,13174.0,1978.0,0.0,1982.0,3429.0
2021,1,Maine,628.0,4693.0,383.0,0.0,383.0,809.0
2021,1,Maryland,3210.0,14075.0,2062.0,2.0,2066.0,4016.0
2021,1,Massachusetts,3735.0,17703.0,2322.0,12.0,2328.0,4387.0
2021,1,Michigan,3852.0,23696.0,2986.0,4.0,2990.0,4959.0
2021,1,Minnesota,1714.0,11373.0,1035.0,2.0,1001.0,2127.0
2021,1,Mississippi,2820.0,10329.0,2190.0,0.0,2196.0,3426.0
2021,1,Missouri,3435.0,17076.0,2324.0,4.0,2331.0,4243.0
2021,1,Montana,467.0,3169.0,333.0,0.0,333.0,559.0
2021,1,Nebraska,774.0,5360.0,579.0,0.0,581.0,919.0
2021,1,Nevada,2526.0,9917.0,2274.0,0.0,2284.0,2786.0
2021,1,New Hampshire,735.0,3707.0,388.0,0.0,390.0,868.0
2021,1,New Jersey,5356.0,24064.0,3630.0,0.0,3630.0,6170.0
2021,1,New Mexico,1484.0,7077.0,990.0,0.0,994.0,1694.0
2021,1,New York,14629.0,47737.0,8034.0,60.0,8066.0,17166.0
2021,1,North Carolina,7904.0,28726.0,5459.0,4.0,5463.0,9125.0
2021,1,North Dakota,263.0,1712.0,241.0,0.0,241.0,351.0
2021,1,Ohio,8868.0,33684.0,5692.0,15.0,5708.0,10291.0
2021,1,Oklahoma,4463.0,13236.0,2630.0,5.0,2647.0,5120.0
2021,1,Oregon,995.0,11724.0,718.0,2.0,722.0,1244.0
2021,1,Pennsylvania,9984.0,37376.0,5887.0,15.0,5900.0,11436.0
2021,1,Rhode Island,928.0,3486.0,557.0,0.0,557.0,1025.0
2021,1,South Carolina,4917.0,16340.0,2428.0,0.0,2430.0,5567.0
2021,1,South Dakota,483.0,2674.0,341.0,0.0,343.0,584.0
2021,1,Tennessee,5599.0,21160.0,3836.0,8.0,3844.0,6562.0
2021,1,Texas,23976.0,67118.0,16816.0,126.0,16904.0,27204.0
2021,1,Utah,906.0,6142.0,683.0,0.0,685.0,1119.0
2021,1,Vermont,39.0,1362.0,61.0,0.0,61.0,146.0
2021,1,Virginia,5683.0,24421.0,3376.0,0.0,3390.0,6455.0
2021,1,Washington,1816.0,14366.0,1582.0,4.0,1588.0,2442.0
2021,1,West Virginia,1566.0,8573.0,1188.0,0.0,1188.0,1874.0
2021,1,Wisconsin,2206.0,13260.0,1251.0,4.0,1256.0,2644.0
2021,1,Wyoming,329.0,1565.0,242.0,0.0,242.0,395.0
2021,2,Alabama,1606.0,10736.0,1071.0,0.0,1079.0,2135.0
2021,2,Alaska,161.0,1038.0,110.0,0.0,110.0,185.0
2021,2,Arizona,2468.0,12342.0,1992.0,0.0,1992.0,2952.0
2021,2,Arkansas,778.0,7526.0,778.0,0.0,782.0,1167.0
2021,2,California,12554.0,55874.0,10829.0,70.0,10859.0,15648.0
2021,2,Colorado,602.0,7382.0,624.0,0.0,624.0,911.0
2021,2,Connecticut,793.0,7514.0,528.0,0.0,528.0,1036.0
2021,2,Delaware,313.0,2434.0,237.0,0.0,237.0,376.0
2021,2,Florida,5323.0,39406.0,5720.0,35.0,5742.0,7572.0
2021,2,Georgia,2938.0,17448.0,2363.0,7.0,2374.0,3707.0
2021,2,Hawaii,180.0,2530.0,221.0,0.0,221.0,263.0
2021,2,Idaho,338.0,3449.0,268.0,0.0,268.0,434.0
2021,2,Illinois,2067.0,19540.0,1980.0,8.0,1984.0,2980.0
2021,2,Indiana,1196.0,12271.0,1085.0,2.0,1088.0,1755.0
2021,2,Iowa,659.0,6925.0,577.0,0.0,582.0,821.0
2021,2,Kansas,569.0,6375.0,596.0,2.0,642.0,918.0
2021,2,Kentucky,1260.0,10173.0,1311.0,7.0,1320.0,1890.0
2021,2,Louisiana,982.0,9002.0,878.0,0.0,880.0,1402.0
2021,2,Maine,236.0,3249.0,236.0,0.0,236.0,399.0
2021,2,Maryland,1420.0,10832.0,1112.0,2.0,1114.0,1886.0
2021,2,Massachusetts,1320.0,13508.0,1118.0,6.0,1122.0,1762.0
2021,2,Michigan,1130.0,16958.0,1357.0,8.0,1362.0,2001.0
2021,2,Minnesota,662.0,9218.0,629.0,0.0,631.0,896.0
2021,2,Mississippi,982.0,6877.0,922.0,0.0,930.0,1490.0
2021,2,Missouri,974.0,11078.0,952.0,0.0,952.0,1436.0
2021,2,Montana,270.0,2334.0,210.0,0.0,210.0,333.0
2021,2,Nebraska,344.0,3802.0,364.0,0.0,366.0,543.0
2021,2,Nevada,862.0,6588.0,928.0,0.0,930.0,1136.0
2021,2,New Hampshire,213.0,2417.0,206.0,0.0,206.0,334.0
2021,2,New Jersey,2542.0,14518.0,2043.0,0.0,2045.0,3297.0
2021,2,New Mexico,530.0,5130.0,456.0,0.0,456.0,680.0
2021,2,New York,7805.0,32715.0,4832.0,32.0,4845.0,9663.0
2021,2,North Carolina,2769.0,18504.0,2345.0,4.0,2348.0,3594.0
2021,2,North Dakota,220.0,1420.0,146.0,0.0,146.0,214.0
2021,2,Ohio,2712.0,22370.0,2278.0,12.0,2285.0,3755.0
2021,2,Oklahoma,1428.0,7930.0,1191.0,5.0,1198.0,1955.0
2021,2,Oregon,451.0,8919.0,467.0,2.0,473.0,687.0
2021,2,Pennsylvania,3156.0,24012.0,2594.0,6.0,2602.0,4358.0
